,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
503,504,2888.0079053111967,1313.7386704466865,0.9865906477623297,-0.6384209572035209,0.14174730998485804,25,0.0,289.75304609561704,2.0748514164304876,-0.7924675040241329
504,505,926.4686730775272,1315.0737039765409,0.9644862222408549,0.4658469047696485,-0.04386158272567329,25,0.0,161.7847478725464,1.125554400801594,-0.12841622590017365
505,506,1483.7097319002141,1316.5627140019833,0.24899631164957864,0.6264444360037799,-0.07258224526712366,25,0.0,605.2961697209857,1.0200495602501018,-0.02155318239561481
506,507,1989.9806972589893,1315.3957145613867,0.5210091889996346,-0.735659012378813,-0.06614699869852964,25,0.0,501.8035924430251,1.019642875503589,-0.021120222649995052
507,508,1928.334596234764,1316.632475612274,0.5152108381171453,-0.2402797537331197,-0.25865704642820186,25,0.0,1455.195159114308,2.7211254273972987,-1.0868714014643543
508,509,1583.1640221200553,1317.82117968575,0.5713021308739541,0.3143617982018652,0.760452255005755,25,0.0,496.58521086624,1.146000642107383,-0.14796215241964755
509,510,1483.634634375621,1316.8018775701853,0.30625794106209175,-0.45754980893295444,0.41835872316560196,25,0.0,615.4185730020799,1.2683991832304056,-0.2581398842417706
510,511,950.2618786644136,1320.0240952513873,0.9669624980948787,-0.020460069715495598,0.06561665103668507,25,0.0,305.09526575675295,2.0438833717116025,-0.7761402760304839
511,512,2228.8758342165947,1321.9273101849762,0.6840716422814274,-0.3670280675721521,0.37908841274197425,25,0.0,711.7905714925056,6.069540678764019,-1.9578895661453057
512,513,1480.8313875650842,1320.7432341720116,0.42913968800912417,0.37452675825983506,-0.16724087941881194,25,0.0,473.73024405006026,1.0328211272326364,-0.03506278302852382
513,514,2621.18533847639,1325.2058014985605,0.6743176299280003,0.9229083751837415,0.5212855394256211,25,0.0,460.37395940359806,3.517891378684352,-1.365706064234617
514,515,1431.3079323708728,1324.3313032071562,0.4390037301527537,0.15142025845074245,0.7082441983418288,25,0.0,769.6603201641075,1.2686866005598783,-0.2583858825472376
515,516,3.278423947899988,1326.7910933407675,0.9238285104417149,0.23161880673649754,0.40568329788316476,25,0.0,191.62311635269793,1.1970903800671207,-0.1953173519614003
516,517,2631.1950402167095,1327.0766756569744,0.9993965187169834,-0.2612598570239203,-0.25098678059995755,25,0.0,383.4171855341249,2.7933621660707533,-1.1153181166686603
517,518,2226.2672469121985,1329.8310018809207,0.7241166126997078,0.1827580283613017,0.009592782223854393,25,0.0,177.83117301788275,1.7472115484323765,-0.6058637289064464
518,519,1489.7726092622452,1332.460267567172,0.5225289987804969,0.20777513812158166,0.2917845983013205,25,0.0,774.8610178334208,1.184885044693272,-0.18419054490098744
519,520,2876.7034531596933,1333.5210540163712,0.6014707715880269,-0.17841138119961975,-0.10733192172583114,25,0.0,202.29076280280265,2.211006910851991,-0.8614752500924139
520,521,1625.0103080099607,1336.442587234072,0.2837792109092774,-0.009573684618931334,-0.06974520458431026,25,0.0,2774.2891330571388,3.809693937860356,-1.452225217117189
521,522,2915.3086375462367,1339.2461563825755,0.950941185794152,-0.11471596443653352,0.15259903394558,25,0.0,224.90602764648088,1.7231139685199002,-0.5907850076978607
522,523,400.94384031577243,1339.9683806827925,0.9839699447716476,-0.34346791040468505,-0.0025013021879349965,25,0.0,197.58801308399052,1.3548437463762197,-0.32972302769474404
523,524,1518.1962248740483,1340.5842687254344,0.22381381192141817,-0.4926854112497184,0.22276658865853033,25,0.0,809.1342850840402,1.4515909402475173,-0.404610622483482
524,525,2952.014577230215,1344.1695119321248,0.9111613002886453,0.1953597900605063,0.39145391408021385,25,0.0,98.35338250304426,1.0194532262427676,-0.020918261527028168
525,526,1614.9388229940475,1347.9058499455755,0.4842889152308954,-0.011487501244814772,-0.023950664262192348,25,0.0,1611.927780812558,1.9646471991107504,-0.7332114335524589
526,527,1553.289848152874,1349.0110269232566,0.36977166580316223,0.09613438016093645,0.2882982200869928,25,0.0,2981.1459388876497,4.247377528498083,-1.570302162517038
527,528,1756.5925520531391,1348.645493930427,0.20337527893638532,0.03319867628286996,-0.1377524643070941,25,0.0,796.5617910933971,1.356894215573764,-0.33136497769142353
528,529,1614.7904374527727,1347.72438890218,0.2878595744318395,0.0097790052273103,0.15770025085062686,25,0.0,1576.4874092677633,2.081539690016425,-0.7959617406642248
529,530,1756.4874097180852,1348.832354579125,0.5150972319151538,0.14322483607333686,0.17110874657005604,25,0.0,858.7335570133351,1.5218665999227678,-0.4559414644363979
530,531,1939.8691173216764,1351.4081182198343,0.5185082882317197,-0.011751316406362967,-0.48832298719602985,25,0.0,247.44973407910857,2.076612402719048,-0.7933886088524722
